OBJECTID,gridcode,Area_KM2,lon_centroid,lat_centroid,Shape_Length,Shape_Area,lon,lat
7307,79307624,13.719616000000000,-473902.206900000572205,2342403.775399999693036,0.269343991392096,0.003325749376945,-166.630683250849245,70.660953698811525
7308,16919158,13.719616000000000,-470198.206900000572205,2342403.775399999693036,0.269332308790769,0.003326802311448,-166.534299221283959,70.667336871199396
7309,27794298,13.719616000000000,-466494.206900000572205,2342403.775399999693036,0.269320401191075,0.003327848035098,-166.437861723012617,70.673671955242582
7310,96053752,13.719616000000000,-462790.206900000572205,2342403.775399999693036,0.269308272990649,0.003328886536766,-166.341371117983442,70.679958905889620
7311,74763968,13.719616000000000,-459086.206900000572205,2342403.775399999693036,0.269295928930241,0.003329917771263,-166.244827771205536,70.686197677878312
7312,42585768,13.719616000000000,-455382.206900000572205,2342403.775399999693036,0.269283370637595,0.003330941603865,-166.148232046604193,70.692388226669934
7313,84104968,13.719616000000000,-451678.206900000572205,2342403.775399999693036,0.269270611849832,0.003331958216874,-166.051584311307494,70.698530507364211
7314,30968124,13.719616000000000,-447974.206900000572205,2342403.775399999693036,0.269257649508055,0.003332967437927,-165.954884932198610,70.704624476354283
7315,88737880,13.719616000000000,-444270.206900000572205,2342403.775399999693036,0.269244492815872,0.003333969320281,-165.858134279391805,70.710670090000349
7316,45084616,13.719616000000000,-440566.206900000572205,2342403.775399999693036,0.269231147924182,0.003334963809351,-165.761332722499077,70.716667304162542
7317,81021368,13.719616000000000,-436862.206900000572205,2342403.775399999693036,0.269217617633791,0.003335950921504,-165.664480632742595,70.722616075813775
7318,26467004,13.719616000000000,-433158.206900000572205,2342403.775399999693036,0.269203908220106,0.003336930559335,-165.567578383235258,70.728516362067637
7319,63153516,13.719616000000000,-429454.206900000572205,2342403.775399999693036,0.269190024985486,0.003337902733632,-165.470626347980186,70.734368120418523
7320,65796356,13.719616000000000,-425750.206900000572205,2342403.775399999693036,0.269175974274669,0.003338867449492,-165.373624901522220,70.740171308428472
7321,54254192,13.719616000000000,-422046.206900000572205,2342403.775399999693036,0.269161761010983,0.003339824712139,-165.276574420987316,70.745925883703194
7322,48851200,13.719616000000000,-418342.206900000572205,2342403.775399999693036,0.269147389724938,0.003340774436951,-165.179475284042496,70.751631804662097
7323,49632576,13.719616000000000,-414638.206900000572205,2342403.775399999693036,0.269132866521443,0.003341716614208,-165.082327868954906,70.757289029833203
7324,90895392,13.719616000000000,-410934.206900000572205,2342403.775399999693036,0.269118195766305,0.003342651187797,-164.985132556743963,70.762897517965655
7325,93840488,13.719616000000000,-407230.206900000572205,2342403.775399999693036,0.269103386177267,0.003343578245789,-164.887889727210677,70.768457228390730
7326,66024456,13.719616000000000,-403526.206900000572205,2342403.775399999693036,0.269088439544372,0.003344497683879,-164.790599764461064,70.773968120669963
7327,96979688,13.719616000000000,-399822.206900000572205,2342403.775399999693036,0.269073364668035,0.003345409509766,-164.693263050442795,70.779430154794809
7328,43612380,13.719616000000000,-396118.206900000572205,2342403.775399999693036,0.269058163119859,0.003346313682434,-164.595879971199508,70.784843290273798
7329,41820916,13.719616000000000,-392414.206900000572205,2342403.775399999693036,0.269042845679969,0.003347210207404,-164.498450912377990,70.790207487268532
7330,88441872,13.719616000000000,-388710.206900000572205,2342403.775399999693036,0.269027412994636,0.003348099041385,-164.400976260703146,70.795522707251720
7331,48922000,13.719616000000000,-385006.206900000572205,2342403.775399999693036,0.269011871783956,0.003348980138412,-164.303456404898498,70.800788911196122
7332,92094704,13.719616000000000,-381302.206900000572205,2342403.775399999693036,0.268996230343190,0.003349853565677,-164.205891734190942,70.806006059574187
7333,19504610,13.719616000000000,-377598.206900000572205,2342403.775399999693036,0.268980493902816,0.003350719319778,-164.108282638907468,70.811174114967599
7334,26302188,13.719616000000000,-373894.206900000572205,2342403.775399999693036,0.268964665526357,0.003351577254450,-164.010629511186323,70.816293039244854
7335,61313516,13.719616000000000,-370190.206900000572205,2342403.775399999693036,0.268948751550572,0.003352427358095,-163.912932743158763,70.821362794312563
7336,75360144,13.719616000000000,-366486.206900000572205,2342403.775399999693036,0.268932756615828,0.003353269648476,-163.815192729007521,70.826383342841055
7337,64662528,13.719616000000000,-362782.206900000572205,2342403.775399999693036,0.268916690155279,0.003354104215202,-163.717409863501246,70.831354648104281
7338,42359888,13.719616000000000,-359078.206900000572205,2342403.775399999693036,0.268900554669475,0.003354930912194,-163.619584543571023,70.836276673006097
7339,43042956,13.719616000000000,-355374.206900000572205,2342403.775399999693036,0.268884355535497,0.003355749683871,-163.521717165562336,70.841149381169998
7340,4238578,13.719616000000000,-351670.206900000572205,2342403.775399999693036,0.268868101844693,0.003356560668736,-163.423808127194746,70.845972736813849
7341,59379500,13.719616000000000,-347966.206900000572205,2342403.775399999693036,0.268851795347659,0.003357363729262,-163.325857829461796,70.850746703907177
7342,98897864,13.719616000000000,-344262.206900000572205,2342403.775399999693036,0.268835444214668,0.003358158883654,-163.227866670865382,70.855471247225324
7343,84756616,13.719616000000000,-340558.206900000572205,2342403.775399999693036,0.268819052916508,0.003358946110311,-163.129835053893117,70.860146331485495
7344,81569680,13.719616000000000,-336854.206900000572205,2342403.775399999693036,0.268802627657788,0.003359725406452,-163.031763380572613,70.864771921978488
7345,21226020,13.719616000000000,-333150.206900000572205,2342403.775399999693036,0.268786174867989,0.003360496729127,-162.933652054651219,70.869347984442030
7346,60740868,13.719616000000000,-329446.206900000572205,2342403.775399999693036,0.268769696858182,0.003361260021718,-162.835501479604090,70.873874484355056
7347,63983672,13.719616000000000,-325742.206900000572205,2342403.775399999693036,0.268753202878549,0.003362015383313,-162.737312062224220,70.878351388511078
7348,33176434,13.719616000000000,-322038.206900000572205,2342403.775399999693036,0.268736698302333,0.003362762715296,-162.639084208468233,70.882778663355566
7349,20170798,13.719616000000000,-318334.206900000572205,2342403.775399999693036,0.268720185430838,0.003363501972563,-162.540818325368008,70.887156275431508
7350,13425206,13.719616000000000,-314630.206900000572205,2342403.775399999693036,0.268703672786024,0.003364233160591,-162.442514822359840,70.891484192397428
7351,38159564,13.719616000000000,-310926.206900000572205,2342403.775399999693036,0.268687166835652,0.003364956341549,-162.344174107344060,70.895762381962001
7352,58680480,13.719616000000000,-307222.206900000572205,2342403.775399999693036,0.268670672723962,0.003365671490797,-162.245796592671383,70.899990811660260
7353,57202516,13.719616000000000,-303518.206900000572205,2342403.775399999693036,0.268654191997214,0.003366378391641,-162.147382688117659,70.904169450033905
7354,11251689,13.719616000000000,-299814.206900000572205,2342403.775399999693036,0.268637732764148,0.003367077177422,-162.048932806258563,70.908298265935287
7355,48550472,13.719616000000000,-296110.206900000572205,2342403.775399999693036,0.268621305109158,0.003367767948923,-161.950447360802741,70.912377228053600
7356,91936152,13.719616000000000,-292406.206900000572205,2342403.775399999693036,0.268604908821696,0.003368450517698,-161.851926765719043,70.916406305592076
7357,1962682,13.719616000000000,-288702.206900000572205,2342403.775399999693036,0.268588551907219,0.003369124939501,-161.753371435055271,70.920385468370839
7358,67962528,13.719616000000000,-284998.206900000572205,2342403.775399999693036,0.268572237936481,0.003369791156765,-161.654781786779608,70.924314686587408
7359,37421776,13.719616000000000,-281294.206900000572205,2342403.775399999693036,0.268555974876005,0.003370449159450,-161.556158235693857,70.928193930570600
7360,78018224,13.719616000000000,-277590.206900000572205,2342403.775399999693036,0.268539765729932,0.003371098979237,-161.457501200480067,70.932023170716363
7361,72191328,13.719616000000000,-273886.206900000572205,2342403.775399999693036,0.268523618170470,0.003371740577002,-161.358811100177377,70.935802378580632
7362,13409710,13.719616000000000,-270182.206900000572205,2342403.775399999693036,0.268507535411314,0.003372373871073,-161.260088353780276,70.939531525404320
7363,6425958,13.719616000000000,-266478.206900000572205,2342403.775399999693036,0.268491525277903,0.003372998937461,-161.161333381284521,70.943210582927335
7364,19940156,13.719616000000000,-262774.206900000572205,2342403.775399999693036,0.268475591274912,0.003373615744912,-161.062546604505940,70.946839523752828
7365,31667674,13.719616000000000,-259070.206900000572205,2342403.775399999693036,0.268459739758596,0.003374224263617,-160.963728445065755,70.950418319926086
7366,55584704,13.719616000000000,-255366.206900000572205,2342403.775399999693036,0.268443975060242,0.003374824438941,-160.864879326042995,70.953946944318972
7367,59857928,13.719616000000000,-251662.206900000572205,2342403.775399999693036,0.268428303440939,0.003375416316901,-160.765999670488299,70.957425370260694
7368,67469448,13.719616000000000,-247958.206900000572205,2342403.775399999693036,0.268412729567702,0.003375999894276,-160.667089903823694,70.960853571127487
7369,46805004,13.719616000000000,-244254.206900000572205,2342403.775399999693036,0.268397259266863,0.003376575108818,-160.568150450540486,70.964231521397508
7370,7464822,13.719616000000000,-240550.206900000572205,2342403.775399999693036,0.268381896434274,0.003377141950607,-160.469181736465828,70.967559195448487
7371,23787986,13.719616000000000,-236846.206900000572205,2342403.775399999693036,0.268366647551682,0.003377700449106,-160.370184189046540,70.970836567192009
7372,77469568,13.719616000000000,-233142.206900000572205,2342403.775399999693036,0.268351515002533,0.003378250497657,-160.271158236019431,70.974063612100664
7373,9000257,13.719616000000000,-229438.206900000572205,2342403.775399999693036,0.268336509412901,0.003378792232164,-160.172104304457037,70.977240305792662
7374,49285216,13.719616000000000,-225734.206900000572205,2342403.775399999693036,0.268321629471220,0.003379325528199,-160.073022825274933,70.980366623881650
7375,91133120,13.719616000000000,-222030.206900000572205,2342403.775399999693036,0.268306885552824,0.003379850426840,-159.973914226558406,70.983442542752684
7376,67354496,13.719616000000000,-218326.206900000572205,2342403.775399999693036,0.268292277588854,0.003380366841565,-159.874778939955519,70.986468038231678
7377,86750760,13.719616000000000,-214622.206900000572205,2342403.775399999693036,0.268277815487528,0.003380874862742,-159.775617395320694,70.989443087991049
7378,41943188,13.719616000000000,-210918.206900000572205,2342403.775399999693036,0.268263499023784,0.003381374380197,-159.676430026096313,70.992367668943643
7379,10959662,13.719616000000000,-207214.206900000572205,2342403.775399999693036,0.268249336579423,0.003381865443897,-159.577217263816863,70.995241758383017
7380,2095732,13.719616000000000,-203510.206900000572205,2342403.775399999693036,0.268235331408399,0.003382348051018,-159.477979542205588,70.998065335016719
7381,2200420,13.719616000000000,-199806.206900000572205,2342403.775399999693036,0.268221487742716,0.003382822113633,-159.378717295263556,71.000838376845266
7382,4469325,13.719616000000000,-196102.206900000572205,2342403.775399999693036,0.268207811292512,0.003383287689622,-159.279430956743113,71.003560862602825
7383,78411968,13.719616000000000,-192398.206900000572205,2342403.775399999693036,0.268194305602700,0.003383744752922,-159.180120963189069,71.006232771904408
7384,72468712,13.719616000000000,-188694.206900000572205,2342403.775399999693036,0.268180976414649,0.003384193284305,-159.080787749536427,71.008854083343010
7385,36637136,13.719616000000000,-184990.206900000572205,2342403.775399999693036,0.268167828436496,0.003384633331316,-158.981431752318713,71.011424777239569
7386,22348226,13.719616000000000,-181286.206900000572205,2342403.775399999693036,0.268154863701645,0.003385064768710,-158.882053409306195,71.013944834153833
7387,88408352,13.719616000000000,-177582.206900000572205,2342403.775399999693036,0.268142088065115,0.003385487636107,-158.782653156959810,71.016414234466424
7388,93108744,13.719616000000000,-173878.206900000572205,2342403.775399999693036,0.268129505421590,0.003385901970114,-158.683231434312773,71.018832959264969
7389,47462068,13.719616000000000,-170174.206900000572205,2342403.775399999693036,0.268117120061858,0.003386307687488,-158.583788681092841,71.021200989764708
7390,13053347,13.719616000000000,-166470.206900000572205,2342403.775399999693036,0.268104935986982,0.003386704814423,-158.484325334604762,71.023518308296460
7391,23038644,13.719616000000000,-162766.206900000572205,2342403.775399999693036,0.268092958037959,0.003387093412566,-158.384841836497344,71.025784896150867
7392,89235320,13.719616000000000,-159062.206900000572205,2342403.775399999693036,0.268081191860295,0.003387473423410,-158.285338626859129,71.028000736286685
7393,42269516,13.719616000000000,-155358.206900000572205,2342403.775399999693036,0.268069635922804,0.003387844707952,-158.185816146164257,71.030165811880735
7394,26866996,13.719616000000000,-151654.206900000572205,2342403.775399999693036,0.268058297333635,0.003388207393558,-158.086274835928862,71.032280105953504
7395,75439224,13.719616000000000,-147950.206900000572205,2342403.775399999693036,0.268047181211796,0.003388561459974,-157.986715139107986,71.034343602175255
7396,54619856,13.719616000000000,-144246.206900000572205,2342403.775399999693036,0.268036287613390,0.003388906843754,-157.887137497006449,71.036356284634820
7397,46475856,13.719616000000000,-140542.206900000572205,2342403.775399999693036,0.268025623938586,0.003389243643301,-157.787542354359175,71.038318138088840
7398,4528256,13.719616000000000,-136838.206900000572205,2342403.775399999693036,0.268015194814351,0.003389571800959,-157.687930153142560,71.040229146944284
7399,96415648,13.719616000000000,-133134.206900000572205,2342403.775399999693036,0.268004997027298,0.003389891242103,-157.588301337393972,71.042089296544859
7400,83464184,13.719616000000000,-129430.206900000572205,2342403.775399999693036,0.267995039947357,0.003390202023257,-157.488656352825728,71.043898572556984
7401,82455024,2.692035901200734,-127127.417780691030202,2342928.135451699607074,0.117956232202917,0.000665676268673,-157.427422481870792,71.049803598614190
7402,44700376,4.685619449199050,-565305.899179919390008,2338495.063114649616182,0.139151060523809,0.001124149735513,-168.968252230765472,70.453518125155895
7403,39968352,13.719616000000000,-562798.206900000572205,2338699.775399999693036,0.269211132052618,0.003293032623672,-168.905259411401858,70.460448209079459
7404,20612282,13.719616000000000,-559094.206900000572205,2338699.775399999693036,0.269206391527778,0.003294245706946,-168.810392580392460,70.467959025572583
7405,75684912,13.719616000000000,-555390.206900000572205,2338699.775399999693036,0.269201318208264,0.003295452297420,-168.715464243924487,70.475422987763679
7406,93343352,13.719616000000000,-551686.206900000572205,2338699.775399999693036,0.269195911555741,0.003296652219111,-168.620474731579151,70.482840044666887
7407,34557984,13.719616000000000,-547982.206900000572205,2338699.775399999693036,0.269190177331848,0.003297845437595,-168.525424372277769,70.490210145267866
7408,80458568,13.719616000000000,-544278.206900000572205,2338699.775399999693036,0.269184120550534,0.003299031949086,-168.430313497378989,70.497533238385728
7409,1274476,13.719616000000000,-540574.206900000572205,2338699.775399999693036,0.269177745473612,0.003300211802436,-168.335142439598400,70.504809273493976
7410,80669528,13.719616000000000,-536870.206900000572205,2338699.775399999693036,0.269171054243512,0.003301384870314,-168.239911533653668,70.512038200307956
7411,79245408,13.719616000000000,-533166.206900000572205,2338699.775399999693036,0.269164054372483,0.003302551157936,-168.144621114762316,70.519219968301570
7412,78106424,13.719616000000000,-529462.206900000572205,2338699.775399999693036,0.269156745275132,0.003303710571047,-168.049271519556953,70.526354528096547
7413,29599986,13.719616000000000,-525758.206900000572205,2338699.775399999693036,0.269149139580124,0.003304863296364,-167.953863086184185,70.533441830113006
7414,45594784,13.719616000000000,-522054.206900000572205,2338699.775399999693036,0.269141234898456,0.003306009123896,-167.858396155157607,70.540481824320636
7415,31505776,13.719616000000000,-518350.206900000572205,2338699.775399999693036,0.269133038342064,0.003307148114534,-167.762871066746555,70.547474462033151
7416,83988072,13.719616000000000,-514646.206900000572205,2338699.775399999693036,0.269124553987149,0.003308280185927,-167.667288164397405,70.554419694668752
7417,1654169,13.719616000000000,-510942.206900000572205,2338699.775399999693036,0.269115787891716,0.003309405319974,-167.571647791171785,70.561317473294636
7418,9920926,13.719616000000000,-507238.206900000572205,2338699.775399999693036,0.269106742798678,0.003310523536662,-167.475950291845436,70.568167749950121
7419,50458700,13.719616000000000,-503534.206900000572205,2338699.775399999693036,0.269097425152657,0.003311634795732,-167.380196014588336,70.574970475773370
7420,23010352,13.719616000000000,-499830.206900000572205,2338699.775399999693036,0.269087837835090,0.003312739063416,-167.284385306235379,70.581725603369350
7421,20854334,13.719616000000000,-496126.206900000572205,2338699.775399999693036,0.269077987920850,0.003313836348696,-167.188518515942633,70.588433085901940
7422,20720428,13.719616000000000,-492422.206900000572205,2338699.775399999693036,0.269067876762412,0.003314926512611,-167.092595995002370,70.595092875386698
7423,35719052,13.719616000000000,-488718.206900000572205,2338699.775399999693036,0.269057512507269,0.003316009654822,-166.996618094458427,70.601704924653902
7424,22432404,13.719616000000000,-485014.206900000572205,2338699.775399999693036,0.269046900885213,0.003317085796840,-166.900585168773176,70.608269187618546
7425,64892820,13.719616000000000,-481310.206900000572205,2338699.775399999693036,0.269036041875938,0.003318154735323,-166.804497571710812,70.614785617327939
7426,87476912,13.719616000000000,-477606.206900000572205,2338699.775399999693036,0.269024945734091,0.003319216612812,-166.708355659657798,70.621254167665299
7427,57472432,13.719616000000000,-473902.206900000572205,2338699.775399999693036,0.269013614072933,0.003320271303172,-166.612159789634688,70.627674793380322
7428,60471080,13.719616000000000,-470198.206900000572205,2338699.775399999693036,0.269002053980242,0.003321318840029,-166.515910320565837,70.634047447915947
7429,44045980,13.719616000000000,-466494.206900000572205,2338699.775399999693036,0.268990270091494,0.003322359197887,-166.419607611241190,70.640372086555871
7430,88868272,13.719616000000000,-462790.206900000572205,2338699.775399999693036,0.268978265119026,0.003323392287511,-166.323252024160439,70.646648663790302
7431,17695484,13.719616000000000,-459086.206900000572205,2338699.775399999693036,0.268966046477215,0.003324418165967,-166.226843920818425,70.652877135381473
7432,10533928,13.719616000000000,-455382.206900000572205,2338699.775399999693036,0.268953620523385,0.003325436804272,-166.130383665944350,70.659057456541220
7433,45663612,13.719616000000000,-451678.206900000572205,2338699.775399999693036,0.268940989975453,0.003326448122695,-166.033871623598060,70.665189583077634
7434,99479016,13.719616000000000,-447974.206900000572205,2338699.775399999693036,0.268928159981798,0.003327452107819,-165.937308160214371,70.671273471189167
7435,34009708,13.719616000000000,-444270.206900000572205,2338699.775399999693036,0.268915136012999,0.003328448772043,-165.840693643351727,70.677309077429129
7436,56244488,13.719616000000000,-440566.206900000572205,2338699.775399999693036,0.268901926929301,0.003329438142625,-165.744028442466202,70.683296357739906
7437,78655448,13.719616000000000,-436862.206900000572205,2338699.775399999693036,0.268888531845537,0.003330420062874,-165.647312926770780,70.689235269845653
7438,55084616,13.719616000000000,-433158.206900000572205,2338699.775399999693036,0.268874961581467,0.003331394617983,-165.550547467711965,70.695125770940308
7439,12171868,13.719616000000000,-429454.206900000572205,2338699.775399999693036,0.268861217971979,0.003332361804171,-165.453732437507256,70.700967818247946
7440,60480748,13.719616000000000,-425750.206900000572205,2338699.775399999693036,0.268847310274031,0.003333321593038,-165.356868210901695,70.706761369736839
7441,98346664,13.719616000000000,-422046.206900000572205,2338699.775399999693036,0.268833237987374,0.003334273822615,-165.259955161652783,70.712506383438594
7442,38312804,13.719616000000000,-418342.206900000572205,2338699.775399999693036,0.268819009222776,0.003335218567523,-165.162993666822302,70.718202818156172
7443,88621720,13.719616000000000,-414638.206900000572205,2338699.775399999693036,0.268804631574486,0.003336155843024,-165.065984103354879,70.723850632335242
7444,4019815,13.719616000000000,-410934.206900000572205,2338699.775399999693036,0.268790108468353,0.003337085597800,-164.968926849704303,70.729449785171354
7445,49669344,13.719616000000000,-407230.206900000572205,2338699.775399999693036,0.268775445270542,0.003338007780921,-164.871822285521063,70.735000235827428
7446,43088788,13.719616000000000,-403526.206900000572205,2338699.775399999693036,0.268760648253876,0.003338922470348,-164.774670792157309,70.740501944140661
7447,3054976,13.719616000000000,-399822.206900000572205,2338699.775399999693036,0.268745724001224,0.003339829567745,-164.677472751160906,70.745954870415162
7448,5345399,13.719616000000000,-396118.206900000572205,2338699.775399999693036,0.268730673700841,0.003340729010153,-164.580228546316135,70.751358974429053
7449,12834395,13.719616000000000,-392414.206900000572205,2338699.775399999693036,0.268715506816165,0.003341620829920,-164.482938561610553,70.756714216680223
7450,26494848,13.719616000000000,-388710.206900000572205,2338699.775399999693036,0.268700228589975,0.003342505084352,-164.385603182500404,70.762020558364895
7451,89713296,13.719616000000000,-385006.206900000572205,2338699.775399999693036,0.268684841969226,0.003343381611838,-164.288222796774221,70.767277961013960
7452,68606936,13.719616000000000,-381302.206900000572205,2338699.775399999693036,0.268669355861911,0.003344250449889,-164.190797791190164,70.772486385399446
7453,97367560,13.719616000000000,-377598.206900000572205,2338699.775399999693036,0.268653773819636,0.003345111603674,-164.093328554480479,70.777645793745663
7454,93964792,13.719616000000000,-373894.206900000572205,2338699.775399999693036,0.268638101922630,0.003345965031515,-163.995815477152036,70.782756148805092
7455,60691656,13.719616000000000,-370190.206900000572205,2338699.775399999693036,0.268622343705562,0.003346810680473,-163.898258950242194,70.787817412627305
7456,84582272,13.719616000000000,-366486.206900000572205,2338699.775399999693036,0.268606507796368,0.003347648613752,-163.800659366666650,70.792829547608150
7457,62007724,13.719616000000000,-362782.206900000572205,2338699.775399999693036,0.268590601018565,0.003348478794188,-163.703017118969683,70.797792517049544
7458,41004552,13.719616000000000,-359078.206900000572205,2338699.775399999693036,0.268574625058541,0.003349301163494,-163.605332601700098,70.802706284506215
7459,7898861,13.719616000000000,-355374.206900000572205,2338699.775399999693036,0.268558586609259,0.003350115707542,-163.507606211043253,70.807570814149599
7460,91610720,13.719616000000000,-351670.206900000572205,2338699.775399999693036,0.268542491549175,0.003350922369577,-163.409838343040747,70.812386069780999
7461,14817133,13.719616000000000,-347966.206900000572205,2338699.775399999693036,0.268526346990150,0.003351721245323,-163.312029394635118,70.817152015336561
7462,95698624,13.719616000000000,-344262.206900000572205,2338699.775399999693036,0.268510158065924,0.003352512263061,-163.214179766138955,70.821868616370040
7463,62824548,13.719616000000000,-340558.206900000572205,2338699.775399999693036,0.268493926345419,0.003353295294501,-163.116289855826039,70.826535837682457
7464,88735112,13.719616000000000,-336854.206900000572205,2338699.775399999693036,0.268477664050890,0.003354070505723,-163.018360065321588,70.831153644354501
7465,8320176,13.719616000000000,-333150.206900000572205,2338699.775399999693036,0.268461370937240,0.003354837738257,-162.920390795787029,70.835722002841678
7466,51277660,13.719616000000000,-329446.206900000572205,2338699.775399999693036,0.268445056414801,0.003355597051984,-162.822382450601793,70.840240878489112
7467,90792920,13.719616000000000,-325742.206900000572205,2338699.775399999693036,0.268428724630672,0.003356348398172,-162.724335433034781,70.844710238068899
7468,97094696,13.719616000000000,-322038.206900000572205,2338699.775399999693036,0.268412381651913,0.003357091785055,-162.626250147937554,70.849130048462854
7469,7433554,13.719616000000000,-318334.206900000572205,2338699.775399999693036,0.268396032560873,0.003357827163856,-162.528127001893779,70.853500276447235
7470,59449404,13.719616000000000,-314630.206900000572205,2338699.775399999693036,0.268379684180775,0.003358554560039,-162.429966399844261,70.857820890031206
7471,46674668,13.719616000000000,-310926.206900000572205,2338699.775399999693036,0.268363340232359,0.003359273907412,-162.331768751593529,70.862091856192578
7472,66602700,13.719616000000000,-307222.206900000572205,2338699.775399999693036,0.268347004949140,0.003359985127492,-162.233534464302579,70.866313143653571
7473,1383181,13.719616000000000,-303518.206900000572205,2338699.775399999693036,0.268330689557599,0.003360688392111,-162.135263947906850,70.870484721073808
7474,42814000,13.719616000000000,-299814.206900000572205,2338699.775399999693036,0.268314393683751,0.003361383566645,-162.036957613413648,70.874606556710944
7475,34684056,13.719616000000000,-296110.206900000572205,2338699.775399999693036,0.268298127327360,0.003362070660019,-161.938615872284885,70.878678619509884
7476,49951132,13.719616000000000,-292406.206900000572205,2338699.775399999693036,0.268281892332299,0.003362749610210,-161.840239136089252,70.882700879565760
7477,97641040,13.719616000000000,-288702.206900000572205,2338699.775399999693036,0.268265696910432,0.003363420435794,-161.741827818529998,70.886673306311508
7478,82443896,13.719616000000000,-284998.206900000572205,2338699.775399999693036,0.268249541732993,0.003364083089877,-161.643382333905379,70.890595870313533
7479,56347828,13.719616000000000,-281294.206900000572205,2338699.775399999693036,0.268233440090271,0.003364737654316,-161.544903097650376,70.894468541977844
7480,75925056,13.719616000000000,-277590.206900000572205,2338699.775399999693036,0.268217389971388,0.003365383967298,-161.446390525306072,70.898291291860559
7481,15238924,13.719616000000000,-273886.206900000572205,2338699.775399999693036,0.268201401706570,0.003366022120598,-161.347845033123548,70.902064091711580
7482,1921943,13.719616000000000,-270182.206900000572205,2338699.775399999693036,0.268185478436449,0.003366652108445,-161.249267039621060,70.905786912808807
7483,70086216,13.719616000000000,-266478.206900000572205,2338699.775399999693036,0.268169625825632,0.003367273879692,-161.150656963531162,70.909459727124897
7484,26859072,13.719616000000000,-262774.206900000572205,2338699.775399999693036,0.268153849129273,0.003367887414058,-161.052015223540934,70.913082507056302
7485,25461802,13.719616000000000,-259070.206900000572205,2338699.775399999693036,0.268138155636020,0.003368492736076,-160.953342240269052,70.916655225290413
7486,26841196,13.719616000000000,-255366.206900000572205,2338699.775399999693036,0.268122547831873,0.003369089780187,-160.854638434140753,70.920177854955583
7487,20214254,13.719616000000000,-251662.206900000572205,2338699.775399999693036,0.268107028760203,0.003369678482383,-160.755904227690849,70.923650369107577
7488,75531296,13.719616000000000,-247958.206900000572205,2338699.775399999693036,0.268091609374620,0.003370258923358,-160.657140043593444,70.927072741367780
7489,14328,13.719616000000000,-244254.206900000572205,2338699.775399999693036,0.268076291941338,0.003370831100145,-160.558346304026543,70.930444946525895
7490,94309576,13.719616000000000,-240550.206900000572205,2338699.775399999693036,0.268061082015624,0.003371394997885,-160.459523435031684,70.933766958493337
7491,17947808,13.719616000000000,-236846.206900000572205,2338699.775399999693036,0.268045983429918,0.003371950474180,-160.360671860215092,70.937038752185828
7492,89105496,13.719616000000000,-233142.206900000572205,2338699.775399999693036,0.268031002729552,0.003372497661464,-160.261792005104070,70.940260302896334
7493,62540560,13.719616000000000,-229438.206900000572205,2338699.775399999693036,0.268016145091638,0.003373036515025,-160.162884297395692,70.943431585796446
7494,78241656,13.719616000000000,-225734.206900000572205,2338699.775399999693036,0.268001412488376,0.003373566971789,-160.063949163363645,70.946552577157831
7495,47245960,13.719616000000000,-222030.206900000572205,2338699.775399999693036,0.267986814619494,0.003374089077795,-159.964987031732647,70.949623253447356
7496,89236656,13.719616000000000,-218326.206900000572205,2338699.775399999693036,0.267972353225289,0.003374602759439,-159.865998329785185,70.952643590960264
7497,80556648,13.719616000000000,-214622.206900000572205,2338699.775399999693036,0.267958031977617,0.003375108027056,-159.766983487555194,70.955613567015547
7498,72530704,13.719616000000000,-210918.206900000572205,2338699.775399999693036,0.267943858534689,0.003375604919587,-159.667942935192428,70.958533158416856
7499,85620400,13.719616000000000,-207214.206900000572205,2338699.775399999693036,0.267929835897863,0.003376093343956,-159.568877103766567,70.961402343304357
7500,13719733,13.719616000000000,-203510.206900000572205,2338699.775399999693036,0.267915968706824,0.003376573319865,-159.469786423546367,70.964221099941810
7501,3225663,13.719616000000000,-199806.206900000572205,2338699.775399999693036,0.267902263242242,0.003377044883094,-159.370671327977789,70.966989406746350
7502,87103192,13.719616000000000,-196102.206900000572205,2338699.775399999693036,0.267888723310533,0.003377507972625,-159.271532248120565,70.969707242563999
7503,76263928,13.719616000000000,-192398.206900000572205,2338699.775399999693036,0.267875352199731,0.003377962638985,-159.172369618168744,70.972374586283280
7504,95770272,13.719616000000000,-188694.206900000572205,2338699.775399999693036,0.267862156877467,0.003378408815392,-159.073183872899193,70.974991417728120
7505,7777973,13.719616000000000,-184990.206900000572205,2338699.775399999693036,0.267849136624311,0.003378846393007,-158.973975445343655,70.977557717184808
7506,12046306,13.719616000000000,-181286.206900000572205,2338699.775399999693036,0.267836301682703,0.003379275547805,-158.874744770931983,70.980073464749168
7507,37629972,13.719616000000000,-177582.206900000572205,2338699.775399999693036,0.267823653659423,0.003379696213771,-158.775492286251279,70.982538641387606
7508,58301216,13.719616000000000,-173878.206900000572205,2338699.775399999693036,0.267811196841894,0.003380108309878,-158.676218426960020,70.984953227871614
7509,27176708,13.719616000000000,-170174.206900000572205,2338699.775399999693036,0.267798933073582,0.003380511843481,-158.576923630151924,70.987317206159645
7510,65731412,13.719616000000000,-166470.206900000572205,2338699.775399999693036,0.267786872531076,0.003380906923992,-158.477608333499063,70.989630557820760
7511,58538424,13.719616000000000,-162766.206900000572205,2338699.775399999693036,0.267775013728734,0.003381293374462,-158.378272975298358,70.991893264740852
